# Id,E(Ry),Eat(Ry)
2158,-420.78673124,-19.54597724
2160,-286.08384224,-19.88959024
2164,-293.93089342,-14.71223042
2172,-294.19626216,-10.29922116
2181,-176.27911534,-11.52070734
2187,-326.14409351,-19.13565751
2192,-322.40490717,-19.80359317
2193,-324.82501719,-20.38810719
2201,-258.07497417,-13.42424017
2202,-279.7434048,-13.1967858
2206,-219.38070929,-12.01130829
2207,-263.50984301,-8.67305200999999
2209,-157.42103515,-7.66646514999999
2211,-290.26084877,-15.74567377
2214,-220.02047261,-9.85061361000001
2215,-310.3969536,-17.1930716
2219,-359.55677245,-10.75538245
2229,-221.93397037,-11.32874437
2230,-198.23635209,-10.18183009
2234,-223.92052382,-11.44091482
2236,-470.98674356,-17.43346456
2237,-207.48473517,-16.32730317
2238,-410.58068407,-17.38540007
2242,-396.85303086,-17.46583786
2244,-251.32007744,-9.81457743999999
2252,-312.95087456,-13.67192256
2253,-313.000848,-13.721896
2265,-346.65442436,-12.84213336
2275,-323.85415298,-16.16774098
2277,-219.30593828,-12.15598928
2285,-205.78582092,-8.72690992
2294,-250.98284378,-11.09702478
2301,-240.03759008,-10.58149908
2309,-370.35128688,-18.40909088
2310,-198.366374,-10.311852
2314,-301.2680746,-13.0450226
2328,-297.50701212,-12.54843212
2331,-145.64084756,-7.53970255999999
2332,-133.35926217,-7.93369817
2334,-553.55262829,-14.68677229
2337,-207.87494803,-10.38067003
2346,-146.68297705,-7.95566005000001
2355,-287.00219704,-11.67064104
2358,-306.07064991,-10.89825691
2360,-277.56536081,-8.83431581000002
2365,-107.70982527,-3.87010327
2366,-150.03393903,-9.66183103
2368,-197.62556767,-12.37150367
2374,-260.39141514,-16.00245714
2380,-322.09637436,-13.11942736
2399,-381.81089613,-19.29643413
2400,-396.11985663,-20.49444663
2413,-297.25631282,-16.53720682
2420,-240.78470692,-11.51942092
2456,-280.70379254,-13.75045354
2457,-216.74710584,-12.61352984
2459,-265.59834187,-10.60382087
2468,-190.31154585,-11.00317385
2473,-298.26244234,-16.55336434
2479,-279.59732316,-13.48960816
2481,-291.40166083,-14.01859383
2518,-251.28521524,-9.77971524
2519,-255.30739761,-11.27269561
2526,-263.75102812,-7.51400812000003
2537,-171.94509115,-11.33556615
2544,-303.95959312,-12.50071612
2545,-267.98128922,-11.52924522
2546,-321.47595292,-12.78589192
2548,-367.83069752,-21.00224652
2550,-269.04604994,-12.18728594
2554,-267.17739866,-14.70658966
2555,-300.71468715,-15.07264115
2556,-397.76728941,-13.30424741
2558,-383.62802768,-13.66691368
2563,-310.65159527,-13.20823927
2566,-282.01213384,-13.84937084
2568,-215.48820352,-7.80875952000002
2569,-429.81166171,-18.65346071
2574,-226.4068434,-11.8721864
2576,-346.60654921,-17.43450921
2583,-360.59202823,-19.48981723
2592,-267.80143951,-11.56884751
2595,-236.33033123,-10.73623723
2599,-224.03683044,-11.11831744
2600,-286.23262816,-13.92098216
2606,-214.69842204,-9.81943604
2667,-406.36107258,-16.93659858
2677,-286.67837855,-14.84442355
2684,-216.05368778,-12.42644978
2687,-353.34192817,-17.96595717
2704,-282.40830326,-9.78661426000002
2741,-260.82549546,-9.88023946000001
2743,-205.51087177,-11.73010977
2747,-276.40498126,-17.77256526
2749,-250.68415462,-13.85703262
2758,-174.33442419,-11.88930319
2765,-247.93716536,-14.34586836
2766,-143.40290399,-5.95657799
2773,-192.46648886,-8.11180586
2775,-277.45734761,-11.56554761
2779,-291.7177512,-12.9344552
2877,-307.86721134,-16.71837734
2878,-351.67079444,-14.23534744
2879,-126.63168486,-7.19059985999999
2883,-229.081433,-14.150196
2893,-332.20660428,-18.98475728
2895,-283.67488535,-19.31622935
2896,-198.06948917,-8.35649917000001
2897,-193.1100297,-15.2829977
2899,-121.54120716,-9.26891516000001
2900,-360.97453958,-18.47209958
2901,-172.0603586,-8.39213660000001
2902,-219.6873003,-11.1371223
2903,-135.84342073,-10.46018073
2906,-92.91059012,-6.86019411999999
2913,-295.61526376,-19.98125576
2915,-147.94913032,-7.63431631999998
2930,-308.25685885,-12.64909885
2935,-350.63222155,-11.26133855
2941,-229.41962154,-12.49063054
2944,-169.16561341,-7.07474840999998
2946,-264.92399929,-13.10800929
2947,-250.61911306,-11.91407106
2950,-310.9503391,-13.0680791
2960,-312.32928604,-13.97287204
2966,-195.27180614,-11.85333814
2970,-381.863242,-15.328758
2972,-181.53948794,-8.43150993999998
2981,-219.22110958,-13.03248558
3007,-143.01889026,-10.03149026
3008,-298.24900642,-19.59862542
3022,-344.59743298,-13.54393598
3023,-175.51510073,-10.34643573
3026,-351.51493592,-18.23279992
3043,-314.9951854,-13.4029464
3045,-246.29801659,-8.68316059
3049,-303.27623252,-17.45705852
3052,-238.41039839,-14.47830939
3073,-220.21215126,-11.04505026
3077,-172.71278596,-10.03807296
3079,-264.68840786,-19.20926386
3080,-124.48778974,-5.10399873999999
3081,-189.03339515,-7.14048015
3086,-222.86089528,-6.39651427999999
3090,-195.51005195,-7.63265794999998
3092,-331.93469688,-10.71753588
3100,-281.48713708,-17.78330008
3102,-200.45275108,-11.52395808
3109,-281.71177242,-11.07356442
3117,-274.63633101,-14.28290701
3121,-181.75611897,-10.52606097
3124,-231.07147118,-10.98770218
3125,-255.752899,-11.976436
3132,-304.82962592,-14.14480592
3134,-195.0309186,-9.95398260000002
3136,-289.3330506,-12.1658986
3140,-379.49321208,-10.11594608
3153,-222.15289391,-11.54766791
3154,-381.39383129,-14.54870829
3171,-308.60484988,-11.59686088
3174,-189.02130693,-6.53086693
3200,-198.04369466,-11.16994966
3201,-358.63211577,-14.90657477
3221,-312.62852604,-14.74980304
3225,-275.35892841,-10.12194741
3241,-269.22615812,-16.31998212
3242,-295.69476557,-14.16281557
3246,-257.69138744,-16.53825444
3248,-265.56588425,-10.94943625
3276,-310.28549251,-11.18366851
3282,-207.81749355,-10.32321555
3283,-93.20894452,-5.75831952
3284,-210.1170862,-10.7872122
3291,-184.05144358,-9.10786958
3292,-253.13121076,-12.59057276
3297,-182.92383286,-8.00890586
3301,-73.70485633,-4.65605232999999
3305,-299.90284626,-7.56437926000001
3306,-224.49920839,-12.05838639
3314,-200.68192126,-10.57235126
3342,-296.41317148,-14.92000848
3362,-253.63926317,-10.29816717
3383,-420.85033966,-18.47353866
3406,-95.16461669,-5.40070469
3410,-429.90178143,-21.80227743
3411,-382.1195426,-14.1848296
3415,-199.14035513,-4.13206412999997
3417,-194.09284835,-6.03389834999999
3418,-309.1451767,-9.64234469999997
3423,-408.40266348,-21.97959248
3424,-329.27751166,-20.47226666
3426,-287.35908541,-9.66597540999999
3428,-321.22733621,-20.42636821
3429,-256.19039218,-9.83292317999999
3433,-338.97337262,-14.83042962
3435,-331.96570908,-10.74854808
3438,-121.68489895,-6.13445795
3445,-181.54637975,-8.43840175
3446,-215.01222195,-12.01115595
3448,-188.49995924,-8.00727324000002
3449,-348.62610876,-18.57979776
3452,-169.5395025,-7.70687649999999
3454,-358.00737067,-14.02359067
3469,-225.0563883,-7.9371883
3470,-207.41102741,-16.25359541
3477,-391.95139882,-15.63787282
3479,-293.97466816,-10.29707916
3482,-306.38462695,-10.03145695
3483,-282.62777331,-8.60585530999998
3484,-246.19947377,-8.80406976999998
3485,-136.31506368,-6.25344568
3487,-260.37070904,-14.10383104
3496,-249.1441556,-7.41831260000001
3508,-205.45457216,-11.67381016
3515,-200.29655479,-14.64591079
3516,-270.2492492,-11.9616092
3520,-78.40406042,-3.80614442
3525,-521.2336549,-17.2484169000001
3532,-169.63848926,-7.80586326
3533,-266.17944881,-12.77596181
3540,-311.44599123,-14.77669223
3544,-297.14703871,-13.58868771
3548,-263.4725531,-16.1441361
3568,-480.99607725,-18.70018525
3575,-269.92383561,-16.09512161
3590,-171.85072679,-11.46065379
3606,-308.12509935,-18.63473335
3608,-303.41916956,-14.76075056
3611,-200.71535055,-10.60578055
3614,-145.16275939,-8.68129539
3615,-145.17830435,-8.69684035
3620,-179.1250885,-7.85270650000001
3623,-336.80411659,-18.03315759
3626,-250.47641012,-12.21027212
3630,-276.69846914,-16.88527614
3631,-288.62965238,-17.54110738
3637,-185.48847795,-9.63184595000001
3638,-267.58173148,-12.52991648
3646,-281.85543698,-13.69267398
3648,-346.33564979,-18.12493479
3651,-176.61542824,-10.45679124
3655,-245.7181992,-13.9624982
3656,-362.12339852,-15.93608952
3657,-124.14971431,-3.70498031
3671,-262.36053285,-15.65828785
3672,-243.7671634,-14.3247494
3675,-149.98508238,-9.61297438
3677,-171.61208603,-12.40279003
3692,-186.9515049,-9.28792390000001
3698,-224.13864962,-11.22013662
3699,-371.10527503,-14.61229703
3712,-171.83849343,-9.35104842999999
3744,-231.74327925,-11.69829725
3748,-216.89032233,-11.57596933
3758,-283.94505078,-13.68845278
3765,-169.63999826,-7.80737225999999
3767,-173.94175566,-7.96024666000002
3772,-159.83235539,-8.83971439000001
3773,-172.06842343,-8.40020143000001
3774,-250.7581156,-13.9309936
3776,-78.91371756,-4.57404056
3778,-262.34136969,-15.63912469
3780,-389.64294679,-10.12283879
3781,-296.7518107,-17.6523857
3786,-266.30360768,-12.46121668
3788,-298.24927928,-16.54020128
3789,-267.41838653,-15.64472053
3791,-296.33495523,-14.84179223
3806,-227.17760997,-9.40359096999998
3816,-291.72373026,-12.94043426
3825,-308.35080006,-15.58228506
3827,-325.78498575,-18.8439837499999
3828,-349.15009644,-14.42540744
3829,-351.63071914,-12.23118914
3830,-264.41162088,-12.33739188
3840,-213.00137382,-7.15752581999999
3841,-200.78016325,-7.61189625
3845,-248.64170708,-10.37203208
3847,-265.50065598,-11.10365998
3848,-220.08046375,-9.91060475
3857,-249.1857792,-7.45993620000002
3858,-279.98013341,-12.25273741
3861,-132.40308078,-8.88408378000001
3862,-282.06888629,-10.84742629
3863,-243.39892452,-12.51749452
3864,-336.38434617,-13.11567417
3866,-193.52711217,-9.14378217000001
3868,-236.89274917,-8.71764917000002
3877,-292.62031288,-11.55237688
3885,-296.38895487,-14.89579187
3905,-315.15582698,-15.44150798
3912,-310.15275259,-20.22701959
3913,-208.61369374,-11.89347274
3914,-353.50652902,-19.78902602
3917,-243.78377606,-11.28266506
3918,-283.9627981,-18.4233651
3936,-368.8358316,-19.5032886
3941,-283.67150752,-19.31285152
3966,-250.23754495,-18.08880095
3973,-367.80479662,-18.87897362
3978,-365.50443781,-17.23343381
3982,-286.18363295,-16.93068395
3998,-225.72106149,-9.59537049000002
4002,-238.39372901,-12.36426801
4006,-342.14393244,-14.42587844
4021,-205.10182058,-10.84336758
4025,-192.86913975,-13.38363975
4032,-176.3521944,-13.4717064
4040,-168.59195489,-6.78797589000001
4054,-188.40138637,-14.24554637
4055,-207.92720049,-10.21347049
4058,-291.30908443,-16.98471443
4059,-236.7112434,-11.5948404
4060,-267.44682705,-13.79524105
4064,-303.66080829,-13.82161229
4066,-327.86928672,-20.49291772
4070,-129.82216858,-6.48029958000001
4075,-212.83105173,-8.38743273
4076,-272.30659523,-13.58358823
4087,-210.18802202,-10.85814802
4091,-161.64490601,-8.55843001
4093,-122.05468667,-5.10401666999999
4095,-336.31103832,-21.99900532
4099,-265.28220264,-12.28543564
4100,-296.13448742,-9.54608642000005
4101,-166.43490594,-9.45778593999998
4109,-201.8226885,-8.24770150000001
4111,-324.97839156,-19.36070456
4113,-71.5122099,-2.8987729
4114,-286.98968538,-11.65812938
4117,-205.18051578,-12.79998278
4133,-205.75234008,-8.69342908000002
4138,-289.350871,-12.403171
4143,-431.20296245,-19.19913745
4156,-154.57075536,-4.47749536000001
4158,-276.99996541,-15.78654341
4162,-226.93706833,-12.66065033
4165,-334.89597305,-12.90415905
4173,-243.39748018,-9.23790117999999
4174,-257.54225853,-14.51120553
4178,-205.22159204,-12.84105904
4183,-379.50702409,-12.29456409
4184,-278.84193697,-18.37392497
4197,-247.92796386,-12.45874686
4198,-310.7590329,-13.0962249
4201,-259.53113526,-13.22547026
4205,-285.89193706,-18.03921706
4246,-439.93491248,-19.81464648
4253,-346.28123808,-18.07052308
4263,-229.51027432,-10.12011132
4266,-162.25993233,-6.15354633000001
4272,-428.21870475,-19.15433875
4276,-246.14905703,-11.59289803
4277,-257.70588492,-16.77220392
4278,-233.63195361,-10.31235961
4280,-393.59547717,-14.67229817
4284,-217.19309653,-13.53721153
4291,-343.08231785,-15.55506885
4293,-385.07890441,-12.49386441
4294,-400.51789125,-15.39078125
4302,-327.74512891,-11.85762791
4312,-388.20318358,-11.30197758
4324,-454.56310803,-17.17858303
4340,-288.19590645,-11.27685345
4343,-364.21089039,-17.58821439
4348,-176.56895952,-10.41032252
4360,-241.35954081,-10.91347781
4362,-167.28055218,-7.28352218000001
4363,-324.04580866,-13.52015166
4366,-250.45646475,-12.19032675
4367,-322.08579461,-11.92807061
4374,-205.16112083,-12.78058783
4376,-224.95997548,-8.06022748000001
4377,-145.80977935,-6.52785735
4378,-174.43681371,-8.93299571
4379,-297.7967233,-11.4379143
4381,-255.83671391,-10.87947391
4382,-210.19094657,-10.86107257
4386,-255.57638062,-12.98069462
4388,-287.1790001,-10.8861191
4389,-311.1056718,-12.2620868
4390,-202.73404667,-12.18910967
4391,-335.79585776,-13.99484876
4395,-229.08253287,-11.31205087
4401,-249.97481791,-14.28968591
4421,-298.63248943,-13.64526243
4425,-406.08759095,-20.31933895
4436,-224.00268462,-14.14286862
4438,-499.52919525,-13.32598725
4450,-279.10132468,-17.23308368
4455,-355.66801046,-13.51982646
4458,-174.25239679,-11.80727579
4462,-322.66863098,-15.60839098
4463,-309.82853103,-16.36641003
4485,-465.90693942,-19.52245342
4495,-400.27965923,-15.15254923
4496,-367.46320702,-16.87891602
4498,-172.07138692,-8.40316492000002
4500,-315.07655757,-18.20148357
4506,-353.16846546,-15.69512246
4510,-403.85830393,-8.16855092999998
4511,-317.63575138,-9.52953837999996
4516,-238.01217315,-11.02138715
4518,-230.71536231,-9.45081630999999
4520,-237.99358874,-11.00280274
4522,-223.66817947,-9.78834147000001
4527,-298.38496637,-10.5584943699999
4528,-252.6319403,-16.5502283
4538,-195.87710018,-9.65817418
4550,-350.63344441,-13.81492041
4553,-407.46207308,-16.82817508
4573,-255.72471139,-11.94824839
4581,-195.87673171,-9.65780570999999
4597,-416.09506995,-15.24735895
4604,-246.27942114,-7.00609714000001
4610,-128.59476292,-8.93776292
4624,-229.48395797,-10.09379497
4626,-224.66272563,-9.16320663000002
4628,-356.32198224,-14.21258524
4630,-238.38610695,-14.23456595
4631,-327.14707654,-17.81587354
4635,-394.13507507,-19.64217507
4639,-379.864398,-18.482446
4644,-212.25914547,-7.55728747000001
4649,-212.87080999,-8.42719098999999
4650,-143.43849685,-5.77271885000002
4655,-190.9060804,-11.6364954
4657,-176.57812921,-10.41949221
4661,-258.19811366,-9.30790565999999
4674,-335.51738956,-9.57231856000004
4678,-284.54381537,-13.36467937
4687,-241.00333671,-10.07958271
4688,-166.67440443,-11.13630043
4692,-303.4232916,-16.4233406
4696,-224.94990012,-7.83070011999999
4698,-431.40374455,-21.27783955
4702,-209.28908735,-9.76840834999999
4703,-221.19714886,-10.40111786
4723,-224.44167233,-10.12293033
4724,-336.57870018,-21.08589018
4725,-338.7761009,-14.8526099
4727,-182.92357266,-8.00864565999998
4728,-241.63285501,-9.56711100999999
4737,-293.91739174,-14.69872874
4753,-226.870758,-10.71642
4757,-192.99142602,-11.18910202
4760,-258.0221678,-13.3714338
4761,-254.9709313,-17.0536233
4762,-202.80743582,-12.26249882
4763,-298.67243839,-13.68521139
4764,-389.65052382,-18.60936382
4765,-235.89030151,-7.52439651
4766,-434.05975707,-18.60065507
4771,-157.33465251,-11.23630451
4775,-200.82788964,-10.71831964
4780,-209.40096484,-11.21308084
4782,-210.16507809,-10.83520409
4786,-176.59012806,-10.43149106
4790,-254.99092477,-11.42888977
4794,-244.17768658,-9.40118458000001
4797,-268.33121697,-6.54508497
4807,-169.70661916,-7.65454116000001
4819,-257.81584917,-13.60401917
4822,-292.16801724,-18.39825224
4825,-334.86300383,-13.24926283
4828,-298.31067713,-16.60159913
4836,-404.88963886,-14.43286886
4837,-99.92680067,-6.49169667000001
4838,-216.49235898,-8.40619498000001
4843,-191.08315192,-8.75486992
4874,-283.76595035,-9.11786035
4906,-252.86603512,-15.60354612
4907,-248.47768676,-12.30538376
4908,-298.04115971,-17.73231071
4909,-267.40332996,-13.75174396
4916,-358.20932499,-18.94270999
4926,-289.70870571,-17.99398871
4927,-289.68908835,-17.97437135
4928,-276.46518675,-15.21297775
4929,-265.67538881,-15.07235981
4943,-198.2019311,-13.2061061
4944,-270.05982347,-13.17241247
4946,-303.2001852,-17.6004632
4969,-427.79173868,-20.12760168
4977,-317.52864173,-14.10080673
4980,-236.11850086,-13.80255586
4983,-283.79202717,-15.19389717
4994,-210.22396391,-10.89408991
4997,-291.30002777,-16.97565777
5004,-378.18095468,-13.95622068
5007,-252.27741904,-14.75669104
5020,-343.99464129,-17.61952229
5023,-296.10717158,-16.01423758
5026,-472.53120082,-20.16223582
5032,-190.87807594,-11.60849094
5054,-145.90955557,-6.40818157000001
5055,-205.76127289,-8.70236188999999
5064,-358.29996865,-12.91595965
5071,-188.36899162,-14.21315162
5078,-302.3632253,-17.9054933
5080,-205.06012862,-10.80167562
5094,-296.02271043,-10.03183443
5100,-344.01735136,-17.42278036
5115,-272.6965591,-10.6954031
5119,-243.05213841,-16.41018241
5123,-289.19959019,-10.59342219
5126,-100.25424848,-5.41891548
5127,-280.40984535,-13.67595835
5138,-170.48099269,-9.42242368999999
5139,-108.45288151,-5.60666850999999
5142,-94.13366781,-4.39840281000001
5143,-233.20470146,-8.07462146
5144,-198.28481195,-10.01083795
5145,-411.56262638,-16.26402738
5146,-160.19914352,-7.58682152
5147,-179.22016804,-7.94778604000001
5155,-308.30134253,-12.69358253
5156,-301.15241298,-15.98805798
5174,-267.13698366,-14.66617466
5193,-305.78619695,-15.29218195
5196,-111.96735152,-4.19819851999999
5202,-207.52203398,-11.42798498
5205,-269.42540487,-18.17769687
5215,-301.83523787,-12.72777487
5219,-230.99964751,-9.51564950999997
5226,-251.96412641,-11.45213541
5230,-165.01362814,-7.85495213999999
5231,-295.23456902,-10.93080802
5245,-383.23956126,-12.19308226
5251,-148.2798366,-6.9428666
5269,-234.21672128,-12.11669128
5270,-254.92871898,-12.29424598
5280,-310.73899431,-13.29563831
5299,-408.79129212,-13.88927312
5300,-408.81214698,-13.91012798
5310,-238.68651902,-16.19344602
5312,-229.83376773,-9.04337573000001
5316,-319.45256971,-11.19787571
5320,-271.28396231,-10.71168231
5323,-397.66215211,-15.99031911
5324,-266.10138622,-10.81997922
5325,-316.16801712,-13.94960612
5326,-349.71141287,-14.32176487
5327,-330.50101206,-15.17165306
5328,-312.67472472,-12.32055672
5329,-316.37713552,-12.75849552
5330,-349.66022829,-14.27058029
5331,-526.84647941,-15.26699941
5332,-349.74497124,-14.35532324
5333,-211.43165872,-8.41691571999999
5334,-433.6313005,-16.7331825
5336,-294.7897107,-13.0669557
5338,-351.93381892,-15.88935192
5340,-291.3419956,-11.4834836
5343,-330.49619984,-15.16684084
5350,-183.96872268,-8.42762368000001
5363,-234.20936415,-11.14800915
5365,-239.31111002,-9.30041402000001
5370,-222.51891407,-7.45476206999999
5383,-263.50032202,-13.33266002
5385,-140.7211911,-8.38861009999999
5394,-266.87359131,-9.90506930999999
